Hydr_id        ,Address                                 ,Descript                                          ,CapColor
000003,"E Plaza & N Plaza /NE corner, NE of foun",Green (1000-1500 gpm)                             ,Green
000005,"E Plaza & N Plaza /NE corner, NE of foun",Green (1000-1500 gpm)                             ,Green
000007,"S Plaza & W Plaza /SW corner, SW of foun",Orange (500-1000 gpm)                             ,Orange
000009,"S Plaza & W Plaza /SW corner, SW of foun",Green (1000-1500 gpm)                             ,Green
100004,N Main ST & Lamar AVE                   ,Green (1000-1500 gpm)                             ,Green
100008,SE 1st ST & Lamar AVE                   ,Orange (500-1000 gpm)                             ,Orange
100012,SE 1st ST & Clarksville ST              ,Orange (500-1000 gpm)                             ,Orange
100013,S Main ST & E Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
101002,S Church ST & Lamar AVE                 ,Orange (500-1000 gpm)                             ,Orange
101012,S Church ST & Clarksville ST            ,Orange (500-1000 gpm)                             ,Orange
101016,S Church ST & E Kaufman ST              ,Orange (500-1000 gpm)                             ,Orange
101034,300 S Church ST                         ,Red (400-500 gpm)                                 ,Red
101054,S Church ST & E Sherman ST              ,Green (1000-1500 gpm)                             ,Green
101064,S Church ST & E Brame ST                ,Red (400-500 gpm)                                 ,Red
101108,S Church ST & E Long AVE                ,Unknown                                           ,Unknown
101123,S Church ST & E Hearne ST /NW Corner    ,Unknown                                           ,Unknown
101124,1200 S Church ST                        ,Orange (500-1000 gpm)                             ,Orange
101184,S Church ST & Evergreen ST              ,Green (1000-1500 gpm)                             ,Green
101194,1900 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101214,2150 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101224,2250 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101234,2350 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101244,2450 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101246,2460 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
101254,2500 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
102018,SE 3rd ST & Clarksville ST              ,Green (1000-1500 gpm)                             ,Green
102082,SE 3rd ST & E Washington ST             ,Orange (500-1000 gpm)                             ,Orange
102143,S Church ST & Sycamore ST               ,Orange (500-1000 gpm)                             ,Orange
102153,1500 S Church ST                        ,Black (0 - 375 gpm)                               ,Black
102163,S Church ST & E Neagle AVE              ,Orange (500-1000 gpm)                             ,Orange
102173,S Church ST & E Neagle AVE              ,Green (1000-1500 gpm)                             ,Green
102285,S Church ST & SE Loop 286               ,Orange (500-1000 gpm)                             ,Orange
103012,SE 3rd ST & Clarksville ST              ,Green (1000-1500 gpm)                             ,Green
103019,SE 3rd ST & E Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
103031,SE 3rd ST & E Austin ST                 ,Green (1000-1500 gpm)                             ,Green
103049,SE 3rd ST & E Sherman ST                ,Green (1000-1500 gpm)                             ,Green
103095,957 SE 3rd ST /Across from 958 SE 3rd   ,Orange (500-1000 gpm)                             ,Orange
103117,SE 3rd ST & E Jackson ST /jackson       ,Orange (500-1000 gpm)                             ,Orange
103164,SE 3rd ST & Paris BLVD                  ,Green (1000-1500 gpm)                             ,Green
103171,SE 3rd ST & E Neagle AVE /Neagle        ,Green (1000-1500 gpm)                             ,Green
103221,2300 SE 3rd ST                          ,Green (1000-1500 gpm)                             ,Green
103239,SE 3rd ST & York ST                     ,Green (1000-1500 gpm)                             ,Green
103271,SE 3rd ST & SE Loop 286                 ,Green (1000-1500 gpm)                             ,Green
103281,SE 3rd ST & SE Loop 286                 ,Green (1000-1500 gpm)                             ,Green
104002,400 Lamar AVE                           ,Black (0 - 375 gpm)                               ,Black
104011,400 E Kaufman ST                        ,Green (1000-1500 gpm)                             ,Green
104012,400 Clarksville ST                      ,Orange (500-1000 gpm)                             ,Orange
104023,400 E Austin ST /north side             ,Green (1000-1500 gpm)                             ,Green
104058,SE 5th ST & E Sherman ST                ,Orange (500-1000 gpm)                             ,Orange
104078,SE 5th ST & Hearon ST                   ,Orange (500-1000 gpm)                             ,Orange
104088,SE 5th ST & E Washington ST             ,Orange (500-1000 gpm)                             ,Orange
104096,SE 5th ST & Cedar ST                    ,Orange (500-1000 gpm)                             ,Orange
104128,SE 5th ST & E Jackson ST                ,Orange (500-1000 gpm)                             ,Orange
104178,SE 5th ST & E Neagle AVE                ,Green (1000-1500 gpm)                             ,Green
104273,400 SE Loop 286 /north side             ,Orange (500-1000 gpm)                             ,Orange
105002,SE 6th ST & Lamar AVE                   ,Green (1000-1500 gpm)                             ,Green
105014,SE 6th ST & Clarksville ST              ,Green (1000-1500 gpm)                             ,Green
105032,SE 6th ST & E Austin ST                 ,Green (1000-1500 gpm)                             ,Green
105092,SE 5th ST & E Polk ST                   ,Orange (500-1000 gpm)                             ,Orange
105103,504 Cedar ST /SE Corner SE5th and Cedas ,Unknown                                           ,Unknown
105164,500 Paris BLVD /south side              ,Green (1000-1500 gpm)                             ,Green
105244,540 YORK ST                             ,Orange (500-1000 gpm)                             ,Orange
106059,SE 6th ST & E Sherman ST                ,Orange (500-1000 gpm)                             ,Orange
106081,SE 6th ST & E Polk ST                   ,Orange (500-1000 gpm)                             ,Orange
106087,600 Cedar ST /NE Corner 6th and Cedar   ,Unknown                                           ,Unknown
106089,SE 6th ST & Cedar ST                    ,Black (0 - 375 gpm)                               ,Black
106131,1300 SE 6th ST                          ,Black (0 - 375 gpm)                               ,Black
106182,SE 6th ST & Evergreen ST                ,Orange (500-1000 gpm)                             ,Orange
107002,SE 8th ST & Lamar AVE                   ,Black (0 - 375 gpm)                               ,Black
107012,SE 8th ST & Clarksville ST              ,Orange (500-1000 gpm)                             ,Orange
107022,SE 6th ST & E Jackson ST                ,Orange (500-1000 gpm)                             ,Orange
107048,SE 8th ST & E Sherman ST                ,Green (1000-1500 gpm)                             ,Green
107056,700 E Sherman ST /Legend Health Care    ,Green (1000-1500 gpm)                             ,Green
107072,SE 8th ST & Hearon ST                   ,Black (0 - 375 gpm)                               ,Black
107075,790 Jefferson RD /South Baptist Church  ,Orange (500-1000 gpm)                             ,Orange
107084,SE 8th ST & E Washington ST             ,Black (0 - 375 gpm)                               ,Black
107102,700 Cedar ST /SW Corner of 8th and cedar,Unknown                                           ,Unknown
107118,SE 8th ST & E Jackson ST                ,Orange (500-1000 gpm)                             ,Orange
107134,1300 SE 8th ST /(TRACKS)                ,Black (0 - 375 gpm)                               ,Black
107152,SE 8th ST & Sycamore ST                 ,Black (0 - 375 gpm)                               ,Black
107166,SE 8th ST & Old Jefferson RD            ,Orange (500-1000 gpm)                             ,Orange
108033,SE 8th ST & E Austin ST                 ,Green (1000-1500 gpm)                             ,Green
108087,SE 8th ST & E Polk ST                   ,Orange (500-1000 gpm)                             ,Orange
108101,SE 8th ST & Cedar ST                    ,Black (0 - 375 gpm)                               ,Black
108175,800 New Jefferson RD                    ,Orange (500-1000 gpm)                             ,Orange
109003,SE 10th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
109033,SE 9th ST & Woodlawn AVE                ,Green (1000-1500 gpm)                             ,Green
109034,SE 10th ST & E Austin ST                ,Green (1000-1500 gpm)                             ,Green
109054,500 SE 10th ST /(West side of Rd.)      ,Green (1000-1500 gpm)                             ,Green
109055,525 SE 9th ST /east side of street      ,Green (1000-1500 gpm)                             ,Green
109063,SE 9th ST & Hearon ST                   ,Green (1000-1500 gpm)                             ,Green
109066,SE 10th ST & Hearon ST /N.W. corner     ,Green (1000-1500 gpm)                             ,Green
109090,SE 10th ST & E Polk ST                  ,Orange (500-1000 gpm)                             ,Orange
109118,SE 10th ST & Jackson CT                 ,Orange (500-1000 gpm)                             ,Orange
109275,900 SE Loop 286 /900 Blk SE Loop 286 (NS,Orange (500-1000 gpm)                             ,Orange
110012,SE 10th ST & Clarksville ST             ,Black (0 - 375 gpm)                               ,Black
110043,SE 10th ST & Woodlawn AVE               ,Orange (500-1000 gpm)                             ,Orange
110161,1000 Jefferson RD /1000 BLK. Old Jeffers,Orange (500-1000 gpm)                             ,Orange
110275,1000 SE Loop 286 /1000 BLK. SE Loop (N.S,Orange (500-1000 gpm)                             ,Orange
111012,SE 12th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
111032,SE 12th ST & E Austin ST                ,Green (1000-1500 gpm)                             ,Green
111048,SE 12th ST & E Sherman ST               ,Green (1000-1500 gpm)                             ,Green
111078,SE 12th ST & Hearon ST                  ,Green (1000-1500 gpm)                             ,Green
111088,SE 12th ST & E Washington ST            ,Green (1000-1500 gpm)                             ,Green
111102,SE 12th ST & E Polk ST                  ,Green (1000-1500 gpm)                             ,Green
111108,SE 12th ST & Cedar ST                   ,Green (1000-1500 gpm)                             ,Green
111122,SE 12th ST & E Jackson ST               ,Green (1000-1500 gpm)                             ,Green
111275,1100 SE Loop 286 /North side            ,Orange (500-1000 gpm)                             ,Orange
112004,SE 13th ST & Lamar AVE                  ,Black (0 - 375 gpm)                               ,Black
112082,SE 13th ST & E Washington ST            ,Green (1000-1500 gpm)                             ,Green
112112,SE 13th ST & Cedar ST                   ,Red (400-500 gpm)                                 ,Red
112118,SE 13th ST & E Jackson ST               ,Red (400-500 gpm)                                 ,Red
112275,1200 SE Loop 286 /1200 blK SE Loop (N.S.,Orange (500-1000 gpm)                             ,Orange
113017,SE 13th ST & Margaret ST                ,Orange (500-1000 gpm)                             ,Orange
113051,SE 13th ST & E Sherman ST               ,Orange (500-1000 gpm)                             ,Orange
113067,SE 13th ST & Neathery ST                ,Orange (500-1000 gpm)                             ,Orange
113275,1300 SE Loop 286 /Bethel Temple Church  ,Orange (500-1000 gpm)                             ,Orange
114004,1442 Lamar AVE                          ,Green (1000-1500 gpm)                             ,Green
114015,1400 Margaret ST                        ,Green (1000-1500 gpm)                             ,Green
114042,SE 14th ST & Clarksville ST             ,Orange (500-1000 gpm)                             ,Orange
114047,SE 14th ST & E Sherman ST               ,Orange (500-1000 gpm)                             ,Orange
114095,1400 E Polk ST                          ,Green (1000-1500 gpm)                             ,Green
114121,SE 14th ST & E Jackson ST               ,Orange (500-1000 gpm)                             ,Orange
114125,1200 SE 14th ST /In front of 1265       ,Red (400-500 gpm)                                 ,Red
115018,SE 16th ST & Margaret ST                ,Green (1000-1500 gpm)                             ,Green
115057,SE 15th ST & E Brame ST                 ,Green (1000-1500 gpm)                             ,Green
115085,SE 15th ST & E Washington ST            ,Orange (500-1000 gpm)                             ,Orange
115107,SE 15th ST & Cedar ST                   ,Red (400-500 gpm)                                 ,Red
115122,SE 16th ST & E Jackson ST               ,Green (1000-1500 gpm)                             ,Green
116035,SE 16th ST /341                         ,Black (0 - 375 gpm)                               ,Black
116095,SE 16th ST & E Polk ST                  ,Green (1000-1500 gpm)                             ,Green
116118,SE 17th ST & E Jackson ST               ,Green (1000-1500 gpm)                             ,Green
116175,1600 Jefferson RD                       ,Green (1000-1500 gpm)                             ,Green
117004,SE 17th ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
117018,SE 17th ST & Margaret ST                ,Green (1000-1500 gpm)                             ,Green
117033,SE 17th ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
117037,SE 17th ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
117042,SE 17th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
117065,SE 17th ST & E Brame ST                 ,Green (1000-1500 gpm)                             ,Green
117077,SE 17th ST & E Washington ST            ,Green (1000-1500 gpm)                             ,Green
117107,1035 SE 17th ST /Cedar                  ,Unknown                                           ,Unknown
118004,SE 19th ST & Lamar AVE                  ,Black (0 - 375 gpm)                               ,Black
118018,SE 19th ST & Margaret ST                ,Orange (500-1000 gpm)                             ,Orange
118028,SE 19th ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
118053,SE 19th ST & Culbertson ST              ,Green (1000-1500 gpm)                             ,Green
118054,SE 18th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
118080,18TH. SE 18th ST & E Washington ST      ,Green (1000-1500 gpm)                             ,Green
118091,1800 E Polk ST /1801 E Polk             ,Green (1000-1500 gpm)                             ,Green
118118,SE 19th ST & E Jackson ST               ,Orange (500-1000 gpm)                             ,Orange
118121,1800 Jackson CT /NW Corner of complex   ,Green (1000-1500 gpm)                             ,Green
118125,Jackson CT /South Side                  ,Green (1000-1500 gpm)                             ,Green
119032,SE 20th ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
119038,SE 20th ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
119043,SE 19th ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
119048,SE 20th ST & Culbertson ST /NW Corner   ,Green (1000-1500 gpm)                             ,Green
119058,SE 20th ST & Simpson ST                 ,Orange (500-1000 gpm)                             ,Orange
119062,SE 19th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
119088,SE 20th ST & E Washington ST            ,Green (1000-1500 gpm)                             ,Green
119090,SE 19th ST & E Washington ST            ,Green (1000-1500 gpm)                             ,Green
119140,SE 19th ST & Bella Vista DR             ,Orange (500-1000 gpm)                             ,Orange
119195,1900 Jefferson RD                       ,Green (1000-1500 gpm)                             ,Green
120004,SE 20th ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
120008,SE 21st ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
120038,2000 blk Cleveland ST                   ,Green (1000-1500 gpm)                             ,Green
120072,SE 20th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
120099,SE 20th ST & E Polk ST                  ,Green (1000-1500 gpm)                             ,Green
120122,SE 21st ST & E Jackson ST               ,Green (1000-1500 gpm)                             ,Green
120125,1200 SE 20th ST                         ,Green (1000-1500 gpm)                             ,Green
120205,2000 Jefferson RD                       ,Green (1000-1500 gpm)                             ,Green
121032,SE 22nd ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
121038,SE 22nd ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
121048,SE 22nd ST & Culbertson ST              ,Green (1000-1500 gpm)                             ,Green
121052,SE 22nd ST & Culbertson ST              ,Orange (500-1000 gpm)                             ,Orange
121058,SE 22nd ST & Simpson ST                 ,Green (1000-1500 gpm)                             ,Green
121112,SE 22nd ST & Cedar ST                   ,Green (1000-1500 gpm)                             ,Green
121139,SE 22nd ST & Bella Vista DR             ,Orange (500-1000 gpm)                             ,Orange
122032,SE 23rd ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
122062,SE 23rd ST & Simpson ST                 ,Green (1000-1500 gpm)                             ,Green
122074,SE 22nd ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
122103,SE 23rd ST & E Polk ST                  ,Green (1000-1500 gpm)                             ,Green
122118,SE 23rd ST & E Jackson ST               ,Green (1000-1500 gpm)                             ,Green
122125,2210 College ST /clow                   ,Green (1000-1500 gpm)                             ,Green
122135,SE 23rd ST & Bella Vista DR             ,Green (1000-1500 gpm)                             ,Green
123004,SE 23rd ST & Lamar AVE /SE Corner       ,Green (1000-1500 gpm)                             ,Green
123048,SE 24th ST & Culbertson ST              ,Green (1000-1500 gpm)                             ,Green
123054,SE 24th ST & Culbertson ST              ,Green (1000-1500 gpm)                             ,Green
123072,SE 24th ST & Clark LN                   ,Green (1000-1500 gpm)                             ,Green
123082,SE 24th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
123193,2300 Jefferson RD /Behind Station 4 (ns),Green (1000-1500 gpm)                             ,Green
123202,2400 Jefferson RD /west entrance Paris J,Green (1000-1500 gpm)                             ,Green
123204,SE 24th ST & Jefferson RD /Paris High   ,Green (1000-1500 gpm)                             ,Green
123213,2400 Jefferson RD /SW corner Paris Jr. H,Green (1000-1500 gpm)                             ,Green
123216,2400 Jefferson RD /s.e. corner Paris Jr.,Green (1000-1500 gpm)                             ,Green
124023,SE 24th ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
124028,SE 25th ST & Hubbard ST /n.w. corner    ,Green (1000-1500 gpm)                             ,Green
124103,SE 24th ST & E Polk ST                  ,Green (1000-1500 gpm)                             ,Green
124104,2400 Clarksville ST /PJC N.W. corner    ,Green (1000-1500 gpm)                             ,Green
124105,1000 SE 24th ST /1000 Block Dragon-PJC  ,Green (1000-1500 gpm)                             ,Green
124113,2400 Clarksville ST /PJC north of tennis,Black (0 - 375 gpm)                               ,Black
124117,1100 SE 24th ST /Dragon - PJC           ,Green (1000-1500 gpm)                             ,Green
124125,2400 Clarksville ST /PJC by maintenance ,Green (1000-1500 gpm)                             ,Green
124133,1300 SE 24th ST                         ,Green (1000-1500 gpm)                             ,Green
124143,1400 SE 24th ST /army reserve           ,Green (1000-1500 gpm)                             ,Green
124147,SE 24th ST & Sycamore ST                ,Green (1000-1500 gpm)                             ,Green
124183,1800 SE 24th ST                         ,Green (1000-1500 gpm)                             ,Green
125006,2500 Lamar AVE /south side              ,Green (1000-1500 gpm)                             ,Green
125011,100 blk SE 25th ST /East side of street ,Green (1000-1500 gpm)                             ,Green
125015,2600 Lamar AVE /park lane apts midway   ,Green (1000-1500 gpm)                             ,Green
125048,SE 25th ST & Culbertson ST              ,Green (1000-1500 gpm)                             ,Green
125071,SE 25th ST & Clark LN                   ,Green (1000-1500 gpm)                             ,Green
125083,2500 Clarksville ST /n.s..              ,Green (1000-1500 gpm)                             ,Green
125104,2500 Clarksville ST /PJC Science Lab    ,Green (1000-1500 gpm)                             ,Green
125116,2400 Clarksville ST /PJC east of cafeter,Green (1000-1500 gpm)                             ,Green
125122,2400 Clarksville ST /s.w. corner Applied,Black (0 - 375 gpm)                               ,Black
125126,2500 Clarksville ST /PJC SE Welding Shop,Green (1000-1500 gpm)                             ,Green
126006,2600 Lamar AVE                          ,Green (1000-1500 gpm)                             ,Green
126031,SE 26th ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
126059,SE 26th ST & Simpson ST                 ,Green (1000-1500 gpm)                             ,Green
126069,SE 26th ST & Clark LN                   ,Green (1000-1500 gpm)                             ,Green
126085,2525 Clarksville ST /n.s.               ,Green (1000-1500 gpm)                             ,Green
126125,2400 Clarksville ST /n.w. corner Hunt Ce,Green (1000-1500 gpm)                             ,Green
127079,S Collegiate DR & Clark LN              ,Green (1000-1500 gpm)                             ,Green
127103,S Collegiate DR & Clarksville ST        ,Green (1000-1500 gpm)                             ,Green
128033,S Collegiate DR & Hubbard ST            ,Green (1000-1500 gpm)                             ,Green
128055,S Collegiate DR & Simpson ST            ,Green (1000-1500 gpm)                             ,Green
128084,800 Blk S Collegiate DR                 ,Green (1000-1500 gpm)                             ,Green
128089,SE 28th ST & Mahaffey LN                ,Green (1000-1500 gpm)                             ,Green
128136,1300 S Collegiate DR                    ,Green (1000-1500 gpm)                             ,Green
128205,2025 S Collegiate DR /NE corcer of parki,Green (1000-1500 gpm)                             ,Green
128206,2025 S Collegiate DR /Civic Center      ,Green (1000-1500 gpm)                             ,Green
128207,2025 S Collegiate DR /North East Corner ,Green (1000-1500 gpm)                             ,Green
128209,2025 S Collegiate DR /South West Corner ,Green (1000-1500 gpm)                             ,Green
129019,2900 Margaret ST                        ,Orange (500-1000 gpm)                             ,Orange
129025,200 S Collegiate DR /East side          ,Green (1000-1500 gpm)                             ,Green
129032,Johnson Woods DR & Hubbard ST           ,Orange (500-1000 gpm)                             ,Orange
129036,2900 Hubbard ST                         ,Green (1000-1500 gpm)                             ,Green
129082,Johnson Woods DR & Clark LN             ,Green (1000-1500 gpm)                             ,Green
129084,2900 Clark LN                           ,Green (1000-1500 gpm)                             ,Green
129101,Abbott LN & Pride CIR                   ,Green (1000-1500 gpm)                             ,Green
129109,SE 29th ST & Carson LN                  ,Green (1000-1500 gpm)                             ,Green
129112,2910 Clarksville ST /Police Dept        ,Green (1000-1500 gpm)                             ,Green
129114,2910 Clarksville ST /Paris Police Dept. ,Green (1000-1500 gpm)                             ,Green
129116,2910 Clarksville ST /Paris Police Dept S,Green (1000-1500 gpm)                             ,Green
129123,3010 Clarksville ST /Phillips Lighting (,Green (1000-1500 gpm)                             ,Green
129125,3010 Clarksville ST /N. American Phillip,Green (1000-1500 gpm)                             ,Green
129127,3010 Clarksville ST /N. American Phillip,Green (1000-1500 gpm)                             ,Green
129129,3010 Clarksville ST /N. American Phillip,Green (1000-1500 gpm)                             ,Green
129204,2025 S Collegiate DR /Civic Center S of ,Green (1000-1500 gpm)                             ,Green
129215,2200 S Collegiate DR /South entrance of ,Green (1000-1500 gpm)                             ,Green
129221,2200 S Collegiate DR & Jefferson RD     ,Green (1000-1500 gpm)                             ,Green
129243,2400 S Collegiate DR                    ,Green (1000-1500 gpm)                             ,Green
129255,2500 S Collegiate DR /Paris High School ,Green (1000-1500 gpm)                             ,Green
129267,2600 S Collegiate DR /Paris High School ,Green (1000-1500 gpm)                             ,Green
130053,535 JOHNSON WOODS DR                    ,Green (1000-1500 gpm)                             ,Green
130091,Johnson Woods DR & Abbott LN            ,Green (1000-1500 gpm)                             ,Green
130111,Johnson Woods DR & Pride CIR            ,Green (1000-1500 gpm)                             ,Green
130113,3100 Clarksville ST /W. of EZ Mart      ,Green (1000-1500 gpm)                             ,Green
130114,3000 Clarksville ST /N.W. corner in Ally,Green (1000-1500 gpm)                             ,Green
130116,3000 Clarksville ST /Park Place shopping,Green (1000-1500 gpm)                             ,Green
130125,3000 Clarksville ST /S.W. corner        ,Green (1000-1500 gpm)                             ,Green
130206,2025 S Collegiate DR /Civic Center south,Green (1000-1500 gpm)                             ,Green
130253,2500 S Collegiate DR /Paris High School ,Unknown                                           ,Unknown
130255,3200 Jefferson RD /Paris High School / F,Green (1000-1500 gpm)                             ,Green
130267,2500 S Collegiate DR /Paris High School/,Green (1000-1500 gpm)                             ,Green
130269,2500 S Collegiate DR /PHS Stadium       ,Green (1000-1500 gpm)                             ,Green
130273,3100 SE Loop 286                        ,Green (1000-1500 gpm)                             ,Green
130275,3200 SE Loop 286                        ,Green (1000-1500 gpm)                             ,Green
131021,SE 31st ST & Margaret ST                ,Green (1000-1500 gpm)                             ,Green
131022,SE 32nd ST & Margaret ST /Margret       ,Green (1000-1500 gpm)                             ,Green
131049,Laurel LN & Allen ST                    ,Red (400-500 gpm)                                 ,Red
131051,SE 31st ST & Dogwood LN                 ,Green (1000-1500 gpm)                             ,Green
131052,SE 32nd ST & Allen ST                   ,Red (400-500 gpm)                                 ,Red
131061,SE 31st ST & Allen ST                   ,Green (1000-1500 gpm)                             ,Green
131066,Laurel LN & Clark LN                    ,Green (1000-1500 gpm)                             ,Green
131068,SE 32nd ST & Clark LN                   ,Green (1000-1500 gpm)                             ,Green
131083,Laurel LN & Mahaffey LN                 ,Green (1000-1500 gpm)                             ,Green
131101,SE 31st ST & Abbott LN                  ,Green (1000-1500 gpm)                             ,Green
131109,SE 31st ST & Stacy LN                   ,Green (1000-1500 gpm)                             ,Green
131113,3125 Clarksville ST /E. side of spanish ,Green (1000-1500 gpm)                             ,Green
131114,3000 Clarksville ST /east middle - front,Green (1000-1500 gpm)                             ,Green
131115,3165 Stacy LN                           ,Green (1000-1500 gpm)                             ,Green
131123,3000 Clarksville ST /S.E. Corner - behin,Blue (1500+ gpm)                                  ,Blue
131223,3100 Jefferson RD /North Side of Rd in F,Green (1000-1500 gpm)                             ,Green
132004,SE 32nd ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
132005,SE 33rd ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
132008,3200 Lamar AVE /By Bank                 ,Green (1000-1500 gpm)                             ,Green
132022,SE 33rd ST & Margaret ST                ,Green (1000-1500 gpm)                             ,Green
132041,SE 32nd ST & Cleveland ST /Cleveland    ,Green (1000-1500 gpm)                             ,Green
132042,SE 33rd ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
132063,Clark LN & Wilburn DR                   ,Orange (500-1000 gpm)                             ,Orange
132085,Wilburn DR & Mahaffey LN                ,Green (1000-1500 gpm)                             ,Green
132095,3200 Abbott LN /In 3200 BLK             ,Orange (500-1000 gpm)                             ,Orange
132114,3200 Clarksville ST /PCA                ,Blue (1500+ gpm)                                  ,Blue
132116,3200 Clarksville ST /East side PCA parki,Green (1000-1500 gpm)                             ,Green
132124,3200 Clarksville ST /Rear of PCA bldg.  ,Green (1000-1500 gpm)                             ,Green
132225,3200 Jefferson RD /North side of Jeffers,Green (1000-1500 gpm)                             ,Green
132275,3300 SE Loop 286                        ,Green (1000-1500 gpm)                             ,Green
133033,SE 33rd ST & Hubbard ST                 ,Green (1000-1500 gpm)                             ,Green
133038,SE 34th ST & Cleveland ST               ,Green (1000-1500 gpm)                             ,Green
133065,SE 33rd ST /600 DP                      ,Green (1000-1500 gpm)                             ,Green
133089,SE 33rd ST & Audubon RD                 ,Green (1000-1500 gpm)                             ,Green
133098,SE 33rd ST & Hyde ST                    ,Green (1000-1500 gpm)                             ,Green
133123,SE 33rd ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
133265,3400 SE Loop 286                        ,Green (1000-1500 gpm)                             ,Green
134006,3400blk Lamar AVE /3400 Blk (church)    ,Green (1000-1500 gpm)                             ,Green
134025,200 NE 35th ST                          ,Orange (500-1000 gpm)                             ,Orange
134098,SE 34th ST & Hyde ST                    ,Green (1000-1500 gpm)                             ,Green
134124,Clarksville ST /3400 Blk - Golden Acres ,Green (1000-1500 gpm)                             ,Green
134125,Clarksville ST /3200 Blk By Office      ,Green (1000-1500 gpm)                             ,Green
135006,3500 Lamar AVE /Mirabeau entrance       ,Green (1000-1500 gpm)                             ,Green
135011,3500 Lamar AVE /alley behind Hobby Lobby,Green (1000-1500 gpm)                             ,Green
135014,3500 Lamar AVE /Near 3592 address       ,Green (1000-1500 gpm)                             ,Green
135033,3500 Lamar AVE /sw corner of alley      ,Green (1000-1500 gpm)                             ,Green
135036,3500 Lamar AVE /mirabeau by j.c. penney ,Green (1000-1500 gpm)                             ,Green
135050,5000 SE Loop 286 /Mirabeau (east entranc,Green (1000-1500 gpm)                             ,Green
135075,3500 Audubon RD /3500 block             ,Orange (500-1000 gpm)                             ,Orange
135094,900 SE 36th ST /900 block               ,Green (1000-1500 gpm)                             ,Green
135104,1000 Cardinal LN                        ,Green (1000-1500 gpm)                             ,Green
135123,SE 36th ST & Clarksville ST             ,Green (1000-1500 gpm)                             ,Green
135124,3500 Clarksville ST /Springlake Baptist ,Green (1000-1500 gpm)                             ,Green
135126,Clarksville ST /3500 Blk - Pshigoda Foun,Green (1000-1500 gpm)                             ,Green
136002,3600 Lamar AVE /CVS at Loop and Lamar   ,Green (1000-1500 gpm)                             ,Green
136014,5280 SE SE Loop 286 /Panda Express      ,Unknown                                           ,Unknown
136050,5075 SE Loop 286 /U P Church rear parkin,Green (1000-1500 gpm)                             ,Green
136084,SE Loop 286 /Across from Dawn Drive     ,Green (1000-1500 gpm)                             ,Green
136135,3600 Clarksville ST /In field behind Psh,Orange (500-1000 gpm)                             ,Orange
137018,200 Carrie LN                           ,Green (1000-1500 gpm)                             ,Green
137021,SE Loop 286 & Carrie LN                 ,Green (1000-1500 gpm)                             ,Green
137029,3800 Carrie LN                          ,Green (1000-1500 gpm)                             ,Green
137051,SE Loop 286 & Leigh DR                  ,Green (1000-1500 gpm)                             ,Green
137054,5050 SE Loop 286 /paris news            ,Green (1000-1500 gpm)                             ,Green
137058,5050 SE Loop 286 /Behind Paris News     ,Green (1000-1500 gpm)                             ,Green
137068,Brandi LN & SE 38th ST                  ,Green (1000-1500 gpm)                             ,Green
137082,SE Loop 286 & Dawn DR                   ,Green (1000-1500 gpm)                             ,Green
137124,3700 Clarksville ST /3700 block         ,Orange (500-1000 gpm)                             ,Orange
